"Hit Record Unique ID","URL to article/Tweet","Source","Location","Hit Type","Passed through tags","Associated Publisher","Referring Hit Record Unique ID","Authors","Plain Text of Article or Tweet","Date","Mentions","Hashtags","Found URL"
1277311211818962945,"https://twitter.com/Jonathan_Elk/status/1277311211818962945","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@kishkushkay @3moYahya @IDF Congratulations 3amo Yahya 😍😍😍 @3moYahya","2020-06-28","['3moyahya', 'idf', '3moyahya']","[]","[]"
1277111707794579457,"https://twitter.com/Jonathan_Elk/status/1277111707794579457","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni @nadavabeksis @ChovavH אגב תמר זנדברג, לכולנו זכורים הדברים שלה כאשר סירבה לגנות או לפעול נגד האלימות שכוונה נגד האב גבריאל נדאף בתחילת דרכו בוועדת הפנים.","2020-06-28","['nadavabeksis', 'chovavh']","[]","[]"
1277111263592624128,"https://twitter.com/Jonathan_Elk/status/1277111263592624128","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni @nadavabeksis @ChovavH הסתה היא לא הדרך היחידה לשנאה, השמאל בניגוד לכמה מאנשי הימין שאוצרים את זה פומבית, משתמשים בדרכים אחרות של התנשאות, גזענות ציפיות נמוכות וברוב המקרים לפתור את הקהילה הערבית מאחריות כי מבחינתם היא ״לא מתקדמת מספיק להיות בסטנדרטים שלנו.״","2020-06-28","['nadavabeksis', 'chovavh']","[]","[]"
1276979859928031235,"https://twitter.com/Jonathan_Elk/status/1276979859928031235","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni חשבתי שכל אזרח שווה בפני החוק. טוב לדעת שיש אליטה שאסור לגעת בה אז","2020-06-27","[]","[]","[]"
1276906113426997254,"https://twitter.com/Jonathan_Elk/status/1276906113426997254","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","שיר הגאווה שלי הוא שיר בערבית ולבנוני. פורסם לפני שנה ושווה כל שניית האזנה. ״בן אדם, בכל הצבעים.״  https://t.co/b8bHPpN6PP","2020-06-27","[]","[]","['https://youtu.be/SfYokXcyU5c']"
1276861393040486406,"https://twitter.com/Jonathan_Elk/status/1276861393040486406","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@elicarmeli11 פחחחחח","2020-06-27","['elicarmeli11']","[]","[]"
1276655175588077570,"https://twitter.com/Jonathan_Elk/status/1276655175588077570","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni @idaholloway @chaimlevinson נו באמת.. מי מחשב את השכר נטו שלו עם הפנסיה?","2020-06-26","['idaholloway', 'chaimlevinson']","[]","[]"
1276654695298347010,"https://twitter.com/Jonathan_Elk/status/1276654695298347010","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AshagerAraro A guy to bring home 😍","2020-06-26","['ashagerararo']","[]","[]"
1276652864065146881,"https://twitter.com/Jonathan_Elk/status/1276652864065146881","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni בעיקרון אתה חייב לעשות עד שהרשיון שלך פג תוקף","2020-06-26","[]","[]","[]"
1276634307478663168,"https://twitter.com/Jonathan_Elk/status/1276634307478663168","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MoranT555 @kahane_zadak סעיף 14 תת סעיף 5 😅","2020-06-26","['morant555', 'kahane_zadak']","[]","[]"
1276634226956304385,"https://twitter.com/Jonathan_Elk/status/1276634226956304385","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MoranT555 @kahane_zadak שמתבסס על הדיווח הזה-  https://t.co/amQUC4OL0S  https://t.co/OS7I1GrBAJ","2020-06-26","['morant555', 'kahane_zadak']","[]","['https://13news.co.il/item/news/domestic/education-society/lehava-bentzi-gupstain-1084661/']"
1276579609518247936,"https://twitter.com/Jonathan_Elk/status/1276579609518247936","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@JassemTamim @qumranqu 😂😂","2020-06-26","['jassemtamim', 'qumranqu']","[]","[]"
1276537815849930755,"https://twitter.com/Jonathan_Elk/status/1276537815849930755","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@mcl_bgn @kahane_zadak לגמרי 😂😂😂","2020-06-26","['mcl_bgn', 'kahane_zadak']","[]","[]"
1276537640335159297,"https://twitter.com/Jonathan_Elk/status/1276537640335159297","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@mcl_bgn @kahane_zadak גם יש לו את המבטא!!","2020-06-26","['mcl_bgn', 'kahane_zadak']","[]","[]"
1276536465405759488,"https://twitter.com/Jonathan_Elk/status/1276536465405759488","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@mcl_bgn @kahane_zadak תמיד! 😅","2020-06-26","['mcl_bgn', 'kahane_zadak']","[]","[]"
1276536188904648708,"https://twitter.com/Jonathan_Elk/status/1276536188904648708","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Ronel_Adani @kahane_zadak @AliAdiOK תלמד!!","2020-06-26","['kahane_zadak', 'aliadiok']","[]","[]"
1276536046407352323,"https://twitter.com/Jonathan_Elk/status/1276536046407352323","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Ronel_Adani @kahane_zadak גזורים בסטייל 😜","2020-06-26","['kahane_zadak']","[]","[]"
1276535414065692673,"https://twitter.com/Jonathan_Elk/status/1276535414065692673","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","מי מביניהם עובר בתור ״כיפת בנט״?  שואל בשביל חבר. @kahane_zadak  https://t.co/X7fBfMi62l","2020-06-26","['kahane_zadak']","[]","[]"
1276191041293553666,"https://twitter.com/Jonathan_Elk/status/1276191041293553666","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Palestinian Pink washing at it’s finest.. while LGBTQ+ being persecuted all over West Bank and Gaza, when LGBTQ+ members are being arrested for just being themselves, Suddenly it’s convenient for the Palestinian community in Norway to show a different image.  https://t.co/HStKiboQvU","2020-06-25","[]","[]","[]"
1275867179439853570,"https://twitter.com/Jonathan_Elk/status/1275867179439853570","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MkSondos חברת כנסת בישראל מבכה על אדם שניסה לעשות פיגוע ולא הצליח ללכת לחגוג את הביצוע אחרי זה בחתונת אחותו. הלב ממש יוצא אלייך.","2020-06-24","['mksondos']","[]","[]"
1275793960607285248,"https://twitter.com/Jonathan_Elk/status/1275793960607285248","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@GadDafna  https://t.co/CsPhkRo8LB","2020-06-24","['gaddafna']","[]","['https://mida.org.il/2020/06/24/%D7%94%D7%9B%D7%99%D7%91%D7%95%D7%A9-%D7%94%D7%95%D7%A8%D7%92-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%9D-%D7%A2%D7%95%D7%93-%D7%A2%D7%9C%D7%99%D7%9C%D7%AA-%D7%93%D7%9D-%D7%9E%D7%91%D7%99/']"
1275784322499444738,"https://twitter.com/Jonathan_Elk/status/1275784322499444738","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@GadDafna פרסם צילום מסך, חסום אצל הד״ר 😅","2020-06-24","['gaddafna']","[]","[]"
1275496924108505090,"https://twitter.com/Jonathan_Elk/status/1275496924108505090","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Soso20013155509 @merdxan  https://t.co/JT919jpXCh","2020-06-23","['soso20013155509', 'merdxan']","[]","[]"
1275450779180994560,"https://twitter.com/Jonathan_Elk/status/1275450779180994560","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni אהה אז שטויות. יצאת בזול להיום. אני עקרתי שתיים בו זמנים כל פעם כשכל פעם אחד היה כירורגי ואחד היה רגיל. כן, לא לעשן 24 שעות מביצוע העקירה, יכול להזדהם עד שיגליד. כירורגי פשוט טיפה יותר ארוך עם תפרים. אבל זה על אותו קונספט. הדבר שהכי מציק בתכלס זה הנפיחות שתרד ביומיים הקרובים","2020-06-23","[]","[]","[]"
1275449382217805828,"https://twitter.com/Jonathan_Elk/status/1275449382217805828","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MoranT555 الركوة عالنار","2020-06-23","['morant555']","[]","[]"
1275449018416431106,"https://twitter.com/Jonathan_Elk/status/1275449018416431106","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@MoranT555 طلي زياره :)","2020-06-23","['morant555']","[]","[]"
1275446982815834113,"https://twitter.com/Jonathan_Elk/status/1275446982815834113","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni לא לעשן 24 שעות!!! קריטי! משככחי כאבים. בעיקר לדבר ברגוע. מקווה ששמת המון קרח עוזר להפחית את הנפיחות. אבל בעיקרון זה אמור לעבר חלק אם לא מדובר בעקירה כירורגית.","2020-06-23","[]","[]","[]"
1275443342210330629,"https://twitter.com/Jonathan_Elk/status/1275443342210330629","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@iziar2406 Both 😍","2020-06-23","[]","[]","[]"
1275441082768056320,"https://twitter.com/Jonathan_Elk/status/1275441082768056320","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@palestine48 @merdxan Name not found... Please type and try again.","2020-06-23","['palestine48', 'merdxan']","[]","[]"
1275421592479301632,"https://twitter.com/Jonathan_Elk/status/1275421592479301632","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@merdxan عكا باسرئيل","2020-06-23","['merdxan']","[]","[]"
1275420564644073474,"https://twitter.com/Jonathan_Elk/status/1275420564644073474","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","I started my day with this view... (Full volume recommended)  https://t.co/hCIhSgCqfu","2020-06-23","[]","[]","[]"
1275419657755930625,"https://twitter.com/Jonathan_Elk/status/1275419657755930625","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@GadDafna במקרה שלי זה קפה, קפה, קפה עד 13 בצהריים ואז נפחים שערי גהנום...","2020-06-23","['gaddafna']","[]","[]"
1275176050117541896,"https://twitter.com/Jonathan_Elk/status/1275176050117541896","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ben_shuk @erezlevin3 😳🤭","2020-06-22","['ben_shuk']","[]","[]"
1275166937438466048,"https://twitter.com/Jonathan_Elk/status/1275166937438466048","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 בדיוק התחלתי עונה ראשונה. מטורף","2020-06-22","[]","[]","[]"
1274056760060530688,"https://twitter.com/Jonathan_Elk/status/1274056760060530688","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ElieLB92 Mitl ma bi2ololak lyawm ano Yasou3 ken Palestinian 🙄","2020-06-19","[]","[]","[]"
1273995249346588677,"https://twitter.com/Jonathan_Elk/status/1273995249346588677","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Have a great weekend from the beautiful Old city of Akko, Israel 🥰  https://t.co/ygipCGDiJh","2020-06-19","[]","[]","[]"
1273948121719099393,"https://twitter.com/Jonathan_Elk/status/1273948121719099393","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@GadDafna 😍😍","2020-06-19","['gaddafna']","[]","[]"
1273941022192611331,"https://twitter.com/Jonathan_Elk/status/1273941022192611331","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@GadDafna תבקש אחוזים על כל לייק ושיתוף 😜","2020-06-19","['gaddafna']","[]","[]"
1273577931613392901,"https://twitter.com/Jonathan_Elk/status/1273577931613392901","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@antwaneliaroni @guylerer אתה יודע, לא בהכרח הכוונה לכנסת הנוכחית. אלא ל21 שהיא נבחרה בה. וזה כן נחשב למרות שלא עבדו. היא עדיין הייתה ח״כית.","2020-06-18","['guylerer']","[]","[]"
1273344152420442112,"https://twitter.com/Jonathan_Elk/status/1273344152420442112","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@PatrickinNorway Israel Loves you too!","2020-06-17","['patrickinnorway']","[]","[]"
1273323812197732355,"https://twitter.com/Jonathan_Elk/status/1273323812197732355","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@qumranqu  https://t.co/RmirVNCHrP","2020-06-17","['qumranqu']","[]","['https://twitter.com/jonathan_elk/status/1273323750050672649?s=21']"
1273323750050672649,"https://twitter.com/Jonathan_Elk/status/1273323750050672649","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@AmirOhana -Likud  @NitzanHorowitz - Mererz @YoraiLahav - Yesh Atid  @ishmuli - Labor @EitanGinzburg - Blue &amp; White @idanroll - Yesh Atid","2020-06-17","['amirohana', 'nitzanhorowitz', 'yorailahav', 'ishmuli', 'eitanginzburg', 'idanroll']","[]","[]"
1273310675092353024,"https://twitter.com/Jonathan_Elk/status/1273310675092353024","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@omrifeinstein משתתף בצערך.","2020-06-17","['omrifeinstein']","[]","[]"
1273309319413596160,"https://twitter.com/Jonathan_Elk/status/1273309319413596160","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@issoeraesquerda If the Palestinian leadership actually wanted to have peace they could have done it long time ago..","2020-06-17","['issoeraesquerda']","[]","[]"
1273302137171316738,"https://twitter.com/Jonathan_Elk/status/1273302137171316738","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","🏳️‍🌈 6 LGBTQ 🏳️‍🌈 members of Kenneset will serve is the Israeli parliament starting from tomorrow. From 5 different political parties. This is our message to the Middle East.","2020-06-17","[]","[]","[]"
1272020632239251456,"https://twitter.com/Jonathan_Elk/status/1272020632239251456","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@_Fireshine אני באמת שלא זוכר איך זה הגיע לידיי, אבל זוכר שכמה פעמים שדרגתי את הבובות שהיו שם וקנו לי חדשות.. אבל תוך כדי ניסו לגרום לי כל הזמן להפסיק מלשחק בזה 😅","2020-06-14","['_fireshine']","[]","[]"
1271907476041056256,"https://twitter.com/Jonathan_Elk/status/1271907476041056256","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@mossi_raz אילו לא הייתם מעלילים לשווא על כל הרבה חיילים התמונות האלה לא היו מתפרסמות בצורה הזאת. אגב, יש אינספור אירועים אחרים, לא בהכרח בשל תקיפה, שחיילי צה״ל עוזרים לא מעט לפלסטינים על בסיס יום יומי אבל הדבר לא נקלט בעדשה כמו האירוע הזה. אם תרצה שיפסיקו להתלהב מזה, תפסיקו להעליל על צהל","2020-06-13","['mossi_raz']","[]","[]"
1271892624543289345,"https://twitter.com/Jonathan_Elk/status/1271892624543289345","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@ilzoabi48 @shireuven יאח׳ת.. בואי...","2020-06-13","['ilzoabi48', 'shireuven']","[]","[]"
1271774831290322944,"https://twitter.com/Jonathan_Elk/status/1271774831290322944","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@moaw62695815 אמן","2020-06-13","['moaw62695815']","[]","[]"
1271749687960313856,"https://twitter.com/Jonathan_Elk/status/1271749687960313856","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@_Fireshine היה לי בית בובות ענק בחדר משחקים. היה בו מלא ברביות ואביזרים שמילאו את כל הבית. אנחנו שני אחים בבית 😅😳","2020-06-13","['_fireshine']","[]","[]"
1271736216195674113,"https://twitter.com/Jonathan_Elk/status/1271736216195674113","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@salimnejim Give me one example of an Israeli politician, or huge influencer that is calling for occupying Lebanon today","2020-06-13","['salimnejim']","[]","[]"
1271722857584889865,"https://twitter.com/Jonathan_Elk/status/1271722857584889865","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@salimnejim She is lebanese.. so Iran is doing all that today","2020-06-13","['salimnejim']","[]","[]"
1271721718269304832,"https://twitter.com/Jonathan_Elk/status/1271721718269304832","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","Breakout: The US launched a spaceship to space two weeks ago. Palestinians in Gaza launched explosives balloons earlier today toward Israeli citizens. One step forward for humanity, one step backwards for Palestinians and their leadership.  https://t.co/lgIj3VgmDj","2020-06-13","[]","[]","[]"
1271717314535264256,"https://twitter.com/Jonathan_Elk/status/1271717314535264256","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 בזעת.","2020-06-13","[]","[]","[]"
1271717144343064576,"https://twitter.com/Jonathan_Elk/status/1271717144343064576","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 אה זה צ׳יפס הדבר הזה? אם כבר למה לא לעשות קוביות תפוחי אדמה קטנים כאלה יפים?","2020-06-13","[]","[]","[]"
1271716821683634178,"https://twitter.com/Jonathan_Elk/status/1271716821683634178","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 לגויים בינינו.. מה זה?","2020-06-13","[]","[]","[]"
1271708017185173504,"https://twitter.com/Jonathan_Elk/status/1271708017185173504","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@qumranqu 😍","2020-06-13","['qumranqu']","[]","[]"
1271705321904406528,"https://twitter.com/Jonathan_Elk/status/1271705321904406528","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 🥰❤️😍","2020-06-13","[]","[]","[]"
1271705089154125826,"https://twitter.com/Jonathan_Elk/status/1271705089154125826","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","I’m in love 😍🥰  #Lebanon #Lebanese #Israeli #lebanisraeli  https://t.co/YkdS06E40w","2020-06-13","[]","['lebanon', 'lebanese', 'israeli', 'lebanisraeli']","[]"
1271698010557333506,"https://twitter.com/Jonathan_Elk/status/1271698010557333506","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 🤭","2020-06-13","[]","[]","[]"
1271694914389192706,"https://twitter.com/Jonathan_Elk/status/1271694914389192706","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@erezlevin3 ומה אם אתה הגוי של שבת? 🤔","2020-06-13","[]","[]","[]"
1271167918852751360,"https://twitter.com/Jonathan_Elk/status/1271167918852751360","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@kishkushkay @chloesantaub Feel free to DM me!","2020-06-11","[]","[]","[]"
1271043888778817537,"https://twitter.com/Jonathan_Elk/status/1271043888778817537","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","מהמקרה המצער הזה אפשר להבין שעאידה תומא סלימאן בעד עונש קולקטיבי. לכן, הריסת בתי מחבלים אכן יכול לעזור להרתיע את החברה כולה!","2020-06-11","[]","[]","[]"
1270986352440606720,"https://twitter.com/Jonathan_Elk/status/1270986352440606720","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@efroniido @kann אנטואן לחד סיים את חייו בפריז בגלות, כי גם בארץ לא היו מוכנים להקשיב לו ולטפל בסוגיית צד״ל. גם אהוד ברק התעלם ממנו לאורך השנים למרות שדרש שוב ושוב להיפגש איתו וגם שרי ביטחון אחרים שסירבו לטפל בתיק צד״ל עד היום. חוצמזה, זו בושה שהמרכבות הכתבות על לבנון צד״ל מוזכרים כדרך אגב","2020-06-11","['efroniido', 'kann']","[]","[]"
1270977015252951042,"https://twitter.com/Jonathan_Elk/status/1270977015252951042","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","הימים בהם שתקנו נגמרו. לא ניתן יד יותר להנצחת הפיצול בין הקצונה, שזכתה למענה כמעט מלא, לבין הלוחמים והחיילים של צד״ל שזכו להתעלמות מוחלטת וכתף קרה במשך 20 שנה. שמים סוף לפיצול בתיק צד״ל.  https://t.co/F7oJySvtRt","2020-06-11","[]","[]","['https://www.israelhayom.co.il/article/769779']"
1270638745017081856,"https://twitter.com/Jonathan_Elk/status/1270638745017081856","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@Parlment_News איזה בדיחה. צה״ל מנציח את העוול ההיסטורי שנעשה לאנשי צד״ל. בעוד קציני צד״ל זכו למענה מלא ממערכת הביטחון צה״ל ממשיך להתעלם מחיילי צד״ל. איך ניתן לערוך ערב הוקרה וכבוד כאשר מרבית אנשי צד״ל לא מודעים לזה בכלל? שלחנו מכתב הבוקר עבור הרמטכל בנושא.   https://t.co/mkaPUMQXaC","2020-06-10","['parlment_news']","[]","['https://twitter.com/jonathan_elk/status/1270638400090013697?s=21']"
1270638400090013697,"https://twitter.com/Jonathan_Elk/status/1270638400090013697","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","איזה בדיחה. צה״ל מנציח את העוול ההיסטורי שנעשה לאנשי צד״ל. בעוד קציני צד״ל זכו למענה מלא ממערכת הביטחון צה״ל ממשיך להתעלם מחיילי צד״ל. איך ניתן לערוך ערב הוקרה וכבוד כאשר מרבית אנשי צד״ל לא מודעים לזה בכלל? שלחנו מכתב הבוקר עבור הרמטכל בנושא.  https://t.co/rmKsyBXpF6","2020-06-10","[]","[]","[]"
1270638214957674497,"https://twitter.com/Jonathan_Elk/status/1270638214957674497","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@idfonline  https://t.co/tYOr5waDGr","2020-06-10","['idfonline']","[]","[]"
1270638115019993088,"https://twitter.com/Jonathan_Elk/status/1270638115019993088","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@idfonline איזה בדיחה. צה״ל מנציח את העוול ההיסטורי שנעשה לאנשי צד״ל. בעוד קציני צד״ל זכו למענה מלא ממערכת הביטחון צה״ל ממשיך להתעלם מחיילי צד״ל. איך ניתן לערוך ערב הוקרה וכבוד כאשר מרבית אנשי צד״ל כולם לא מודעים לזה בכלל? שלחנו מכתב הבוקר עבור הרמטכל בנושא.  https://t.co/37flXtzkiw","2020-06-10","['idfonline']","[]","[]"
1270637790745759745,"https://twitter.com/Jonathan_Elk/status/1270637790745759745","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@TheNewsAlerts  https://t.co/UShCdmPQrT","2020-06-10","['thenewsalerts']","[]","[]"
1270637749180280832,"https://twitter.com/Jonathan_Elk/status/1270637749180280832","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@TheNewsAlerts איזה בדיחה. בעוד קציני צד״ל זכו למענה מחא ממערכת הביטחון מה״ל ממשיך להתעלם מחיילי צד״ל. איך ניתן לערוך ערב הוקרה כאשר אנשי צדל כולם לא מודעים לזה בכלל? שלחנו מכתב הבוקר עבור הרמטכל בנושא.  https://t.co/UyP3VQYE6N","2020-06-10","['thenewsalerts']","[]","[]"
1270637545454477312,"https://twitter.com/Jonathan_Elk/status/1270637545454477312","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@arutz7heb  https://t.co/xZNd2HqPJP","2020-06-10","['arutz7heb']","[]","[]"
1270637478463053825,"https://twitter.com/Jonathan_Elk/status/1270637478463053825","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@arutz7heb איזה בדיחה. בעוד קציני צה״ל זכו למענה מחא ממערכת הביטחון מה״ל ממשיך להתעלם מחיילי צד״ל. איך ניתן לערוך ערב הוקרה כאשר אנשי צדל כולם לא מודעים לזה בכלל? שלחנו מכתב הבוקר עבור הרמטכל בנושא.  https://t.co/gBZFNjZoFQ","2020-06-10","['arutz7heb']","[]","[]"
1269942028307255296,"https://twitter.com/Jonathan_Elk/status/1269942028307255296","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","אאמין שהשלום אפשרי ושיש שותף בצד השני ביום בו תהיה הפגנה למען השלום ברמאללה. לא צריך שיהיה בה דגל ישראל, מספק אותי רק ההפגנה עצמה, אבל אפילו זה לא קורה.","2020-06-08","[]","[]","[]"
1269746180021530629,"https://twitter.com/Jonathan_Elk/status/1269746180021530629","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@qvEU0oakdxmo655 مين؟","2020-06-07","['qveu0oakdxmo655']","[]","[]"
1269726898722127875,"https://twitter.com/Jonathan_Elk/status/1269726898722127875","@Jonathan_Elk","","Twitter Handle","Twitter Journalists","","","Jonathan Elkhoury- جوناثان الخوري","@kaisos1987 @MosheBerkovitch ערוץ הMTV לא מעט פעמים אומר ישראל במקום ״פלסטין הכבושה״ כמו בשאר הערוצים. הם גם נהרסו על ידי חיזבאללה לפני שנים בגלל שביקרו אותם לא מעט.","2020-06-07","['kaisos1987', 'mosheberkovitch']","[]","[]"
